pagina,titulo,conteudo,status,id_doc
3410,(CO) Consulta Correspondência\CO_2194,"COD_TIPO: CO
NUM_ANTDOC: 2194
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Candido Portinari
ONOMÁSTICO: null
DESTINATARIO: null
MEMO_RESUMO: Acusa recebimento de carta. Informa já ter enviado a maquete para a execução do mural.
DATA_INICIO: 1953/10/23",sucesso,CO_2194
3412,(CO) Consulta Correspondência\CO_2195,"COD_TIPO: CO
NUM_ANTDOC: 2195
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: null
ONOMÁSTICO: null
DESTINATARIO: null
MEMO_RESUMO: Propõe que a Editora tenha exclusividade para venda e distribuição, em todo o Brasil, do livro, editado por eles, sobre a obra de Portinari. Fornece informações diversas sobre o referido volume, pedindo indicação de algum contato na Argentina e Nova York, com o mesmo fim.
DATA_INICIO: 1955/03/15",sucesso,CO_2195
3414,(CO) Consulta Correspondência\CO_2196,"COD_TIPO: CO
NUM_ANTDOC: 2196
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Paul Guth
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Cumprimenta Portinari. orgulhoso por tê-lo conhecido.
DATA_INICIO: 1946/11/18",sucesso,CO_2196
3415,(CO) Consulta Correspondência\CO_2197,"COD_TIPO: CO
NUM_ANTDOC: 2197
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Candido Portinari
ONOMÁSTICO: Enrico Bianco
DESTINATARIO: Cypriano Amoroso Costa
MEMO_RESUMO: Refere-se à doença de Maria e a problemas com o abastecimento de água, em Brodowski. Pergunta pela colaboração de Bianco em um livro. Comenta que aguardam por ele.
DATA_INICIO: 1945/01/21",sucesso,CO_2197
3416,(CO) Consulta Correspondência\CO_2198,"COD_TIPO: CO
NUM_ANTDOC: 2198
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: null
ONOMÁSTICO: Antônio Portinari
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Solicita esclarecimentos sobre um aumento autorizado por Portinari, no crédito mensal a favor de José e Baptista Portinari.
DATA_INICIO: 1951/02/13",sucesso,CO_2198
3417,(CO) Consulta Correspondência\CO_2199,"COD_TIPO: CO
NUM_ANTDOC: 2199
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Romero Fernando de Gutierrez
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Elogia bastante a pintura de Portinari, solicitando-lhe uma obra ou, em último caso, um autógrafo.
DATA_INICIO: 1956/05/15",sucesso,CO_2199
3419,(CO) Consulta Correspondência\CO_2200,"COD_TIPO: CO
NUM_ANTDOC: 2200
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Roger Van Haecke
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede um autógrafo ou esboço de Portinari. Informa sobre sua coleção de autógrafos, citando cidades onde já foi exposta.
DATA_INICIO: 1942/08/17",sucesso,CO_2200
3421,(CO) Consulta Correspondência\CO_2201,"COD_TIPO: CO
NUM_ANTDOC: 2201
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Barbara Hale
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Mostra-se interessada em distribuir reproduções de obras de Portinari nos Estados Unidos.
DATA_INICIO: 1941/12/30",sucesso,CO_2201
3422,(CO) Consulta Correspondência\CO_2202,"COD_TIPO: CO
NUM_ANTDOC: 2202
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Jean Pierre Haley
ONOMÁSTICO: Adina Mera
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Marca encontro com Portinari, e Adina Mera, para tratarem da participação do pintor no ""Petit Salon"".
DATA_INICIO: 1957/11/15",sucesso,CO_2202
3423,(CO) Consulta Correspondência\CO_2203,"COD_TIPO: CO
NUM_ANTDOC: 2203
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Jean Pierre Haley
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida o casal Portinari para uma recepção oferecida pelo Embaixador da França aos membros do juri e expositores do ""Petit Salon"".
DATA_INICIO: 1957/11/29",sucesso,CO_2203
3423,(CO) Consulta Correspondência\CO_2204,"COD_TIPO: CO
NUM_ANTDOC: 2204
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Candido Portinari
ONOMÁSTICO: null
DESTINATARIO: Dag Hammarskjöld
MEMO_RESUMO: Agradece palavras do discurso na inauguração dos painéis da ONU.
DATA_INICIO: 1957/09/14",extraido_novo,CO_2204
3424,(CO) Consulta Correspondência\CO_2205,"COD_TIPO: CO
NUM_ANTDOC: 2205
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Lee Hamilton
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Cumprimenta Portinari, recordando uma exposição e uma palestra sobre arte moderna. Comenta a situação ruim do país.
DATA_INICIO: 19--/  /",sucesso,CO_2205
3426,(CO) Consulta Correspondência\CO_2206,"COD_TIPO: CO
NUM_ANTDOC: 2206
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Leonard Hamilton
ONOMÁSTICO: Jayme Chermont
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Agradece o quadro que Portinari pintou, sob encomenda pessoal, entregue pelo Embaixador Chermont.
DATA_INICIO: 1961/07/10",sucesso,CO_2206
3427,(CO) Consulta Correspondência\CO_2207,"COD_TIPO: CO
NUM_ANTDOC: 2207
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: J. W. Hampton Jr.
ONOMÁSTICO: null
DESTINATARIO: Aloysio Ferreira de Salles
MEMO_RESUMO: Informa estar enviando o certificado de carregamento e desembarque de duas caixas, contendo pintura e molduras, consignadas a ele, enviadas pelo Carnegie Institute. Ressalta ter sido informado pelo Cônsul Geral em Nova York que não seria necessária fatura consular.
DATA_INICIO: 1936/06/05",sucesso,CO_2207
3428,(CO) Consulta Correspondência\CO_2208,"COD_TIPO: CO
NUM_ANTDOC: 2208
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Lewis Hanke
ONOMÁSTICO: Robert Smith
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa que foram enviadas fotografias dos painéis realizados por Portinari a diversas pessoas, no Brasil e em outras partes da América Latina. Comenta o interesse de um membro do ""Reader's Digest"" em compor um ensaio sobre o artista, a ser publicado nas edições em língua portuguesa e espanhola. Envia lembranças de Robert Smith .
DATA_INICIO: 1942/01/19",sucesso,CO_2208
3429,(CO) Consulta Correspondência\CO_2209,"COD_TIPO: CO
NUM_ANTDOC: 2209
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Lewis Hanke
ONOMÁSTICO: Maria Portinari
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa ter recebido da sra. Paine as três fotografias anexas, para Maria Portinari. Diz ter anexado também uma cópia do artigo publicado no ""Magazine of Art"". Comenta que os murais da Fundação Hispânica têm sido muito visitados.
DATA_INICIO: 1942/02/13",sucesso,CO_2209
3430,(CO) Consulta Correspondência\CO_2210,"COD_TIPO: CO
NUM_ANTDOC: 2210
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Lewis Hanke
ONOMÁSTICO: null
DESTINATARIO: Luiz Portinari
MEMO_RESUMO: Diz estar enviando fotografia, recebida da sra. Paine, tirada no período de trabalho da equipe de Portinari na Fundação Hispânica.
DATA_INICIO: 1942/02/13",sucesso,CO_2210
3431,(CO) Consulta Correspondência\CO_2211,"COD_TIPO: CO
NUM_ANTDOC: 2211
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Lewis Hanke
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Marca encontro com Portinari.
DATA_INICIO: 1941/08/15",sucesso,CO_2211
3432,(CO) Consulta Correspondência\CO_2212,"COD_TIPO: CO
NUM_ANTDOC: 2212
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Lewis Hanke
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida o casal Portinari para um jantar informal.
DATA_INICIO: 1941/08/16",sucesso,CO_2212
3434,(CO) Consulta Correspondência\CO_2213,"COD_TIPO: CO
NUM_ANTDOC: 2213
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Lewis Hanke
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede que Portinari envie livros sobre sua vida e obra, excluindo o que já possuem - ""Portinari his lfe and art"" - além de enviar, ainda, uma nota bibliográfica, incluindo artigos em periódicos.
DATA_INICIO: 1943/08/23",sucesso,CO_2213
3436,(CO) Consulta Correspondência\CO_2214,"COD_TIPO: CO
NUM_ANTDOC: 2214
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Paul Hannaux
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Desculpa-se por não poder chegar a tempo para um compromisso, pedindo reserva para o próximo.
DATA_INICIO: 19--/  /",sucesso,CO_2214
3438,(CO) Consulta Correspondência\CO_2215,"COD_TIPO: CO
NUM_ANTDOC: 2215
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Paul Hannaux
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida a família Portinari para almoçar.
DATA_INICIO: 1946/  /",sucesso,CO_2215
3439,(CO) Consulta Correspondência\CO_2216,"COD_TIPO: CO
NUM_ANTDOC: 2216
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Dedicatória
REMETENTE: Candido Portinari
ONOMÁSTICO: null
DESTINATARIO: Henry Mills Xavier da Silveira
MEMO_RESUMO: Página de dedicatória, onde envia abraço a todos os nove nomes listados.
DATA_INICIO: 1953/05/",sucesso,CO_2216
3440,(CO) Consulta Correspondência\CO_2217,"COD_TIPO: CO
NUM_ANTDOC: 2217
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: René d' Harnoncourt
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Acusa o recebimento do catálogo da exposição de Portinari em 1943. Mostra-se particularmente impressionado com as reproduções de ""Lazaro"" e de ""O Último Baluarte"".
DATA_INICIO: 1943/09/01",sucesso,CO_2217
3441,(CO) Consulta Correspondência\CO_2218,"COD_TIPO: CO
NUM_ANTDOC: 2218
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: René d' Harnoncourt
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa estar no Rio, por pouco tempo, indo para São Paulo no dia 11. Mostra-se desapontado por saber que Portinari está em Brodowski. Elogia os afrescos do Ministério da Educação.
DATA_INICIO: 1945/02/09",sucesso,CO_2218
3442,(CO) Consulta Correspondência\CO_2219,"COD_TIPO: CO
NUM_ANTDOC: 2219
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: René d' Harnoncourt
ONOMÁSTICO: Arthur Kaufmann
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Cumprimenta Portinari por ter sido eleito nas eleições de 1945. Informa que fez uma carta de apresentação do pintor Arthur Kaufman, de quem confessa saber pouco.
DATA_INICIO: 1946/03/11",sucesso,CO_2219
3443,(CO) Consulta Correspondência\CO_2220,"COD_TIPO: CO
NUM_ANTDOC: 2220
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: René d' Harnoncourt
ONOMÁSTICO: Lasar Segall
DESTINATARIO: Maria Portinari
MEMO_RESUMO: Lamenta não ter encontrado Portinari durante sua estadia no Brasil. Comenta uma entrevista de Portinari, publicada no ""Correio da Manhã"". Comenta, ainda, que quando é perguntado sobre artistas brasileiros conhecidos nos Estados Unidos, cita a mostra de Portinari no MoMA e mostras de Maria Martins e Segall em galerias de Nova York. Envia lembranças de Sarah.
DATA_INICIO: 1951/10/30",sucesso,CO_2220
3444,(CO) Consulta Correspondência\CO_2221,"COD_TIPO: CO
NUM_ANTDOC: 2221
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: René d' Harnoncourt
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Agradece a acolhida recebida durante sua estadia no Rio de Janeiro.
DATA_INICIO: 19--/  /",sucesso,CO_2221
3445,(CO) Consulta Correspondência\CO_2222,"COD_TIPO: CO
NUM_ANTDOC: 2222
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: René d' Harnoncourt
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida o casal Portinari para cear com ele, solicitando confirmação.
DATA_INICIO: 1941/09/06",sucesso,CO_2222
3447,(CO) Consulta Correspondência\CO_2223,"COD_TIPO: CO
NUM_ANTDOC: 2223
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Randolph Harrison Junior
ONOMÁSTICO: Elim O'Shaughnessy
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Envia, pelo portador da carta, o pagamento da obra que comprou e das três obras adquiridas por O'Shaughnessy. Pede que Portinari entregue as pinturas ao mesmo portador.
DATA_INICIO: 1939/12/04",sucesso,CO_2223
3448,(CO) Consulta Correspondência\CO_2224,"COD_TIPO: CO
NUM_ANTDOC: 2224
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Randolph Harrison Junior
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Diz estar enviando pagamento do desenho ""Negra no Morro"". Pede recibo para identificá-lo após a exibição nos Estados Unidos. Mostra-se satisfeito por ver que seu quadro e os de O'Shaughnessy foram escolhidos para reprodução em revistas americanas. Deseja sucesso nos Estados Unidos.
DATA_INICIO: 1940/08/28",sucesso,CO_2224
3449,(CO) Consulta Correspondência\CO_2225,"COD_TIPO: CO
NUM_ANTDOC: 2225
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Arthur Hasse
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Refere-se às 8 (oito) pinturas despachadas para Helena Rubinstein. Por exigência da Alfândega americana, pede que Portinari envie a fatura consular bem como certificado de autenticidade.
DATA_INICIO: 1940/02/23",sucesso,CO_2225
3450,(CO) Consulta Correspondência\CO_2226,"COD_TIPO: CO
NUM_ANTDOC: 2226
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Candido Portinari
ONOMÁSTICO: null
DESTINATARIO: Wolfgang Pfeiffer
MEMO_RESUMO: Avisa que espera por ele (no Rio de Janeiro).
DATA_INICIO: 1954/11/06",sucesso,CO_2226
3451,(CO) Consulta Correspondência\CO_2227,"COD_TIPO: CO
NUM_ANTDOC: 2227
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Candido Portinari
ONOMÁSTICO: José Maria de Medeiros
DESTINATARIO: José David Alfaro Siqueiros
MEMO_RESUMO: Apresenta o amigo José Medeiros, comentando já estar recuperado de seu problema de saúde.
DATA_INICIO: 1954/04/",sucesso,CO_2227
3452,(CO) Consulta Correspondência\CO_2228,"COD_TIPO: CO
NUM_ANTDOC: 2228
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Paulo G. Hasslocher
ONOMÁSTICO: Octavio Méndez Pereira
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa que o Dr. Ocatavio Méndez Pereira, Reitor da Universidad de Panamá, gostaria de contratar os serviços de Portinari, para uma pintura mural num dos novos edifícios da Cidade Universitária.
DATA_INICIO: 1949/10/10",sucesso,CO_2228
3453,(CO) Consulta Correspondência\CO_2229,"COD_TIPO: CO
NUM_ANTDOC: 2229
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Douglas P. Hausamann
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Dizendo-se possuidor de uma tela de Portinari, pede que o pintor a assine ou lhe dê um certificado de autenticidade.
DATA_INICIO: 1954/09/23",sucesso,CO_2229
3454,(CO) Consulta Correspondência\CO_2230,"COD_TIPO: CO
NUM_ANTDOC: 2230
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Candido Portinari
ONOMÁSTICO: null
DESTINATARIO: null
MEMO_RESUMO: Diz apenas que concorda (com o trabalho de ilustrar o livro ""A selva"", de Ferreira de Castro).
DATA_INICIO: 1955/03/26",sucesso,CO_2230
3455,(CO) Consulta Correspondência\CO_2231,"COD_TIPO: CO
NUM_ANTDOC: 2231
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Candido Portinari
ONOMÁSTICO: João Candido Portinari
DESTINATARIO: Célia Lazzarotto
MEMO_RESUMO: Agradece a acolhida que deram a João. Comenta a possibilidade de ir a Paris, para passar um ano, no mínimo. Pergunta se é fácil encontrar atelier.
DATA_INICIO: 1960/11/04",sucesso,CO_2231
3457,(CO) Consulta Correspondência\CO_2232,"COD_TIPO: CO
NUM_ANTDOC: 2232
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Aimée de S. Heeren
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Despede-se dos Portinaris, oferecendo-se para qualquer necessidade dos Estados Unidos. Diz que exibirá, com orgulho, seu retrato em Nova York
DATA_INICIO: 1945/  /",sucesso,CO_2232
3461,(CO) Consulta Correspondência\CO_2233,"COD_TIPO: CO
NUM_ANTDOC: 2233
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta Circular
REMETENTE: Henri Hell
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa que a Divisão de Artes e Letras da Unesco está fazendo uma pesquisa sobre as condições de liberdade dos artistas em seus países. Para tal, informa estar enviando questionário a ser preenchido.
DATA_INICIO: 1949/10/20",sucesso,CO_2233
3462,(CO) Consulta Correspondência\CO_2234,"COD_TIPO: CO
NUM_ANTDOC: 2234
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Geoffrey Hellman
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Agradece um desenho que recebeu. Pede que Portinari lhe telefone, se estiver na cidade.
DATA_INICIO: 19--/  /",sucesso,CO_2234
3463,(CO) Consulta Correspondência\CO_2235,"COD_TIPO: CO
NUM_ANTDOC: 2235
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Geoffrey Hellman
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Lamenta precisar ir a Washington, desmarcando o jantar. Avisa que telefona ao voltar. 
DATA_INICIO: 1940/11/16",sucesso,CO_2235
3464,(CO) Consulta Correspondência\CO_2236,"COD_TIPO: CO
NUM_ANTDOC: 2236
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: C. Hellstrom
ONOMÁSTICO: Edmond Charbonel
DESTINATARIO: Maria Portinari
MEMO_RESUMO: Informa que a encomenda enviada ao sr. Edmond Chabonnel encontra-se retida na Alfândega de Paris, em vista do destinatário ser desconhecido.
DATA_INICIO: 1952/01/15",sucesso,CO_2236
3465,(CO) Consulta Correspondência\CO_2237,"COD_TIPO: CO
NUM_ANTDOC: 2237
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: C. Hellstrom
ONOMÁSTICO: Edmond Charbonel
DESTINATARIO: Maria Portinari
MEMO_RESUMO: Não tendo recebido resposta à carta anterior, pede providências para retirada da encomenda destinada ao sr, Charbonnel, na agência central em Paris.
DATA_INICIO: 1952/03/05",sucesso,CO_2237
3466,(CO) Consulta Correspondência\CO_2238,"COD_TIPO: CO
NUM_ANTDOC: 2238
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Farid Helou
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Apresenta-se como arquiteto, encarregado de tratar com Portinari da elaboração de um painel monumento à classe operária. Pede que Portinri lhe conceda alguns minutos de seu tempo.
DATA_INICIO: 19--/  /",sucesso,CO_2238
3467,(CO) Consulta Correspondência\CO_2239,"COD_TIPO: CO
NUM_ANTDOC: 2239
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rollin D. Hemens
ONOMÁSTICO: Rockwell Kent
DESTINATARIO: Monroe Wheeler
MEMO_RESUMO: Solicita o envio de um cromo da obra ""Morro"", pertencente ao Museum of Modern Art, de Nova York, para que esta figure no livro sobre a obra de Portinari, a ser publicado pela University of Chicago Press.
DATA_INICIO: 1940/07/18",sucesso,CO_2239
3468,(CO) Consulta Correspondência\CO_2240,"COD_TIPO: CO
NUM_ANTDOC: 2240
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rollin D. Hemens
ONOMÁSTICO: null
DESTINATARIO: Helena Rubinstein
MEMO_RESUMO: Pede que Helena Rubinstein assine a carta, caso esteja de acordo com as condições de reprodução de obras de Portinari, pertencentes à coleção dela, no livro que será publicado pela University of Chicago Press.
DATA_INICIO: 1940/07/24",sucesso,CO_2240
3470,(CO) Consulta Correspondência\CO_2241,"COD_TIPO: CO
NUM_ANTDOC: 2241
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rollin D. Hemens
ONOMÁSTICO: null
DESTINATARIO: Josias Leão
MEMO_RESUMO: Esclarece algumas cláusulas do contrato, especialmente assuntos relativos a direitos autorais, para a publicação do livro ""Portinari, his life and art"".
DATA_INICIO: 1940/08/01",sucesso,CO_2241
3472,(CO) Consulta Correspondência\CO_2242,"COD_TIPO: CO
NUM_ANTDOC: 2242
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rollin D. Hemens
ONOMÁSTICO: Rockwell Kent
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Agradece o envio de reproduções de obras, listando as que foram selecionadas para constarem do livro, a ser publicado, ""Portinari, his life and works"". Informa que enviará cópia da introdução, escrita por Rochwell Kent para o livro.
DATA_INICIO: 1940/11/04",sucesso,CO_2242
3473,(CO) Consulta Correspondência\CO_2243,"COD_TIPO: CO
NUM_ANTDOC: 2243
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rollin D. Hemens
ONOMÁSTICO: null
DESTINATARIO: Josias Leão
MEMO_RESUMO: Comunica que o livro ""Portinari his life and art"" foi publicado.
DATA_INICIO: 1941/01/07",sucesso,CO_2243
3474,(CO) Consulta Correspondência\CO_2244,"COD_TIPO: CO
NUM_ANTDOC: 2244
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mary Moon Hemingway
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Engajada em um movimento pela valorização salarial de professores, pede que Portinari participe de uma exposição, a ser realizada na Knoedler Gallery, como parte do referido movimento
DATA_INICIO: 1946/01/02",sucesso,CO_2244
3476,(CO) Consulta Correspondência\CO_2245,"COD_TIPO: CO
NUM_ANTDOC: 2245
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mary Moon Hemingway
ONOMÁSTICO: Luiz Carlos Prestes
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Justifica-se por não ter podido comparecer ao jantar. Informa estar enviando fotografia da família Portinari e um exemplar da revista da qual é editora. Mostra-se interessa em ler a respeito de Luiz Carlos Prestes.
DATA_INICIO: 1946/05/29",sucesso,CO_2245
